timestamp,token_id,prices,market_caps,total_volumes
2021-11-29,token-engineering-commons,0.00017482,0.0,0.0
2021-11-30,token-engineering-commons,0.00016875,0.0,0.0
2021-12-01,token-engineering-commons,0.00016174,0.0,0.0
2021-12-02,token-engineering-commons,0.00016341,0.0,0.0
2021-12-03,token-engineering-commons,0.00016595,0.0,0.0
2021-12-04,token-engineering-commons,0.00017688,0.0,0.0
2021-12-05,token-engineering-commons,0.00018285,0.0,0.0
2021-12-06,token-engineering-commons,0.00017863,0.0,0.0
2021-12-07,token-engineering-commons,0.00017251,0.0,0.0
2021-12-08,token-engineering-commons,0.00017399,0.0,0.0
2021-12-09,token-engineering-commons,0.00016924,0.0,0.0
2021-12-10,token-engineering-commons,0.00018058,0.0,0.0
2021-12-11,token-engineering-commons,0.00019141,0.0,0.0
2021-12-12,token-engineering-commons,0.00018383,0.0,0.0
2021-12-13,token-engineering-commons,0.00018134,0.0,0.0
2021-12-14,token-engineering-commons,0.00019826,0.0,0.0
2021-12-15,token-engineering-commons,0.00019439,0.0,0.0
2021-12-16,token-engineering-commons,0.00018677,0.0,0.0
2021-12-17,token-engineering-commons,0.00018884,0.0,0.0
2021-12-18,token-engineering-commons,0.00019296,0.0,0.0
2021-12-19,token-engineering-commons,0.00018909,0.0,0.0
2021-12-20,token-engineering-commons,0.0001909,0.0,0.0
2021-12-21,token-engineering-commons,0.00018985,0.0,0.0
2021-12-22,token-engineering-commons,0.0001858,0.0,0.0
2021-12-23,token-engineering-commons,0.00018785,0.0,0.0
2021-12-24,token-engineering-commons,0.00018233,0.0,0.0
2021-12-25,token-engineering-commons,0.00018495,0.0,0.0
2021-12-26,token-engineering-commons,0.00018246,0.0,0.0
2021-12-27,token-engineering-commons,0.00018405,0.0,0.0
2021-12-28,token-engineering-commons,0.00018541,0.0,0.0
2021-12-29,token-engineering-commons,0.00019699,0.0,0.0
2021-12-30,token-engineering-commons,0.00020579,0.0,0.0
2021-12-31,token-engineering-commons,0.00020189,0.0,0.0
2022-01-01,token-engineering-commons,0.00020345,0.0,0.0
2022-01-02,token-engineering-commons,0.0001984,0.0,0.0
2022-01-03,token-engineering-commons,0.00019555,0.0,0.0
2022-01-04,token-engineering-commons,0.00019897,0.0,0.0
2022-01-05,token-engineering-commons,0.00019763,0.0,0.0
2022-01-06,token-engineering-commons,0.00021086,0.0,0.0
2022-01-07,token-engineering-commons,0.0002195,0.0,0.0
2022-01-08,token-engineering-commons,0.00023424,0.0,0.0
2022-01-09,token-engineering-commons,0.00024185,0.0,0.0
2022-01-10,token-engineering-commons,0.00023757,0.0,0.0
2022-01-11,token-engineering-commons,0.00024298,0.0,0.0
2022-01-12,token-engineering-commons,0.00023102,0.0,0.0
2022-01-13,token-engineering-commons,0.00022202,0.0,0.0
2022-01-14,token-engineering-commons,0.00023029,0.0,0.0
2022-01-15,token-engineering-commons,0.00022645,0.0,0.0
2022-01-16,token-engineering-commons,0.00022514,0.0,0.0
2022-01-17,token-engineering-commons,0.00022346,0.0,0.0
2022-01-18,token-engineering-commons,0.00023317,0.0,0.0
2022-01-19,token-engineering-commons,0.00023686,0.0,0.0
2022-01-20,token-engineering-commons,0.00024217,0.0,0.0
2022-01-21,token-engineering-commons,0.00024871,0.0,0.0
2022-01-22,token-engineering-commons,0.00029247,0.0,0.0
2022-01-23,bright-token,0.0001146530317609,0.0,77.75976579415943
2022-01-23,ethereum,2407.377851608285,286799916366.57184,28250265353.79612
2022-01-23,gitcoin,0.0028864220374567,41062.02121801597,16309.009276108023
2022-01-23,giveth,0.0002056551680645,2026.584554770184,8.810018394434621
2022-01-23,rad,0.0001219278070984,0.0,1.4195997681860508
2022-01-23,token-engineering-commons,0.00031154,0.0,0.0
2022-01-24,bright-token,0.000113048977059,0.0,77.12819518538484
2022-01-24,ethereum,2537.836727861043,302626363351.5348,17123741957.54585
2022-01-24,gitcoin,0.0028690235975402,40788.88035093213,10703.837296594493
2022-01-24,giveth,0.0002009685330698,1972.803930108273,38.50587976235033
2022-01-24,rad,9.54490129174316e-05,0.0,1.640692332984698
2022-01-24,token-engineering-commons,0.00029553,0.0,0.0
2022-01-25,bright-token,0.0001209925771057,0.0,52.1108670636447
2022-01-25,ethereum,2447.831512095295,292022326101.0083,28735520619.97796
2022-01-25,gitcoin,0.0027393709937617,38962.39232791341,12202.974835060506
2022-01-25,giveth,0.0001850958991394,1845.4368886354805,50.128833363899446
2022-01-25,rad,9.497885117983942e-05,0.0,0.5396213377453353
2022-01-25,token-engineering-commons,0.0012084,0.0,0.0
2022-01-26,bright-token,0.0001175268062075,0.0,73.63819827955211
2022-01-26,ethereum,2465.21922984942,293702336549.67474,16139625164.237488
2022-01-26,gitcoin,0.0028138085149703,40067.93110976537,8473.806503281889
2022-01-26,giveth,0.0001854168710573,1871.0625676182287,23.47776761746486
2022-01-26,rad,0.0001009052426106,0.0,1.7494020706468971
2022-01-26,token-engineering-commons,0.00119988,0.0,0.0
2022-01-27,bright-token,0.0001210023178875,0.0,107.82714686160088
2022-01-27,ethereum,2470.4304120157067,295723346868.75024,21415081805.12725
2022-01-27,gitcoin,0.0028303299422237,40138.14912984455,8148.328006720057
2022-01-27,giveth,0.0001840660765481,1862.80430521425,21.083019148498444
2022-01-27,rad,0.0001569536147935,0.0,4.339111435904807
2022-01-27,token-engineering-commons,0.00095672,0.0,0.0
2022-01-28,bright-token,0.0001184628696761,0.0,76.40457077530678
2022-01-28,ethereum,2411.863855325421,287829476402.6202,16482912982.01206
2022-01-28,gitcoin,0.0027990222712194,39627.72997104328,7078.25449107339
2022-01-28,giveth,0.0001821783914735,1868.219392691148,12.820729127344224
2022-01-28,rad,0.0002128552969575,0.0,2.43513931448748
2022-01-28,token-engineering-commons,0.00104513,0.0,0.0
2022-01-29,bright-token,0.0001179222568388,0.0,76.81462680227938
2022-01-29,ethereum,2551.111073519472,304305302571.33734,14326314172.126575
2022-01-29,gitcoin,0.0027815514072667,39549.69918576569,6522.108477096332
2022-01-29,giveth,0.0001680183856228,1746.8523003597516,2.724132421624468
2022-01-29,rad,0.0002186740503829,0.0,3.127494600947118
2022-01-29,token-engineering-commons,0.00095853,0.0,0.0
2022-01-30,bright-token,0.0001152656624236,0.0,74.00830865950377
2022-01-30,ethereum,2603.603872339056,310059710546.2545,10742621684.922014
2022-01-30,gitcoin,0.0028028440524338,39851.12593274283,6378.636366862832
2022-01-30,giveth,0.0001842284843244,1919.8527832576017,88.248815916842
2022-01-30,rad,0.0001527269694874,0.0,2.342387755784836
2022-01-30,token-engineering-commons,0.00094002,0.0,0.0
2022-01-31,bright-token,0.000115625995302,0.0,65.8886435814445
2022-01-31,ethereum,2610.1824055910874,311602914058.7504,8937393969.826124
2022-01-31,gitcoin,0.0027840894028756,39555.35179825272,7422.103093372607
2022-01-31,giveth,0.0001809901990109,1888.2515629634972,12.64583693281296
2022-01-31,rad,0.0001505138505261,0.0,2.1364962844878503
2022-01-31,token-engineering-commons,0.00099252,0.0,0.0
2022-02-01,bright-token,0.0001163643573856,0.0,73.75753998390128
2022-02-01,ethereum,2689.220867220449,320354563857.1168,13818587053.759966
2022-02-01,gitcoin,0.0027284253499072,38943.0448517187,4525.790743193077
2022-02-01,giveth,0.000173969834813,1840.900596411728,9.528499073964708
2022-02-01,rad,0.0001350452427538,0.0,1.5753124734873647
2022-02-01,token-engineering-commons,0.00089412,0.0,0.0
2022-02-02,bright-token,0.0001144371345787,0.0,79.31537579531111
2022-02-02,ethereum,2797.434855273681,334032944115.64844,13176431108.286674
2022-02-02,gitcoin,0.0029035113729152,41760.66659411391,10879.427347593884
2022-02-02,giveth,0.0001773669433755,1922.070573353092,38.17404448761378
2022-02-02,rad,0.0002688013033741,0.0,3.451275198932252
2022-02-02,token-engineering-commons,0.00090555,0.0,0.0
2022-02-03,bright-token,0.0001161538667099,0.0,77.1173142119916
2022-02-03,ethereum,2690.319739476765,321296521004.9529,13860391591.281128
2022-02-03,gitcoin,0.0028208627005516,40037.90445502607,9258.19080403518
2022-02-03,giveth,0.0001716871511409,1862.8935249802933,7.567802972019608
2022-02-03,rad,0.0001738859770727,0.0,3.307228445085752
2022-02-03,token-engineering-commons,0.00087322,0.0,0.0
2022-02-04,bright-token,0.0001127920009007,0.0,74.83138788759076
2022-02-04,ethereum,2667.256728215686,317503695895.34064,21844552552.403343
2022-02-04,gitcoin,0.0027179393282545,38637.861983956784,5073.3379049612095
2022-02-04,giveth,0.0001736044855115,1910.561696357952,8.045430859992425
2022-02-04,rad,0.0001535815820629,0.0,1.6357796248796952
2022-02-04,token-engineering-commons,0.00080288,0.0,0.0
2022-02-05,bright-token,0.0001081017976049,0.0,73.6524358379459
2022-02-05,ethereum,2993.0994395135976,354558118293.0548,18766789788.28106
2022-02-05,gitcoin,0.0026563286459138,37886.192859021234,4456.498749458931
2022-02-05,giveth,0.0001555573603882,1704.20691283381,44.87983535614755
2022-02-05,rad,0.0001383316693181,0.0,1.6446175988278064
2022-02-05,token-engineering-commons,0.0007451,0.0,0.0
2022-02-06,bright-token,0.0001101240707127,0.0,71.35979055259959
2022-02-06,ethereum,3018.6733981571506,361600442694.43896,13036212065.007109
2022-02-06,gitcoin,0.0027216669618966,38688.59499890101,5785.129600626145
2022-02-06,giveth,0.0001580042834151,1770.900497804117,3.878697599269843
2022-02-06,rad,0.000112846880862,0.0,5.241187374339697
2022-02-06,token-engineering-commons,0.00087492,0.0,0.0
2022-02-07,bright-token,0.0001081582509375,0.0,69.21427734245921
2022-02-07,ethereum,3062.8058084507857,366038313761.4381,9025772577.382162
2022-02-07,gitcoin,0.0027963714190212,39525.69920901876,6003.448832314505
2022-02-07,giveth,0.0001570394181574,1758.7556493954337,5.241517291918198
2022-02-07,rad,0.0001165527932111,0.0,2.257892369209335
2022-02-07,token-engineering-commons,0.00075971,0.0,0.0
2022-02-08,bright-token,0.0001091109283978,0.0,74.96509982418901
2022-02-08,ethereum,3149.953285509783,376351043607.997,14427983727.88122
2022-02-08,gitcoin,0.002882458027025,40962.49046377932,6419.885476803357
2022-02-08,giveth,0.0001548300439528,1752.4185767286574,10.49870667914008
2022-02-08,rad,9.756553141382514e-05,0.0,1.6018099731820132
2022-02-08,token-engineering-commons,0.00080163,0.0,0.0
2022-02-09,bright-token,0.0001086160649367,0.0,85.6581004343744
2022-02-09,ethereum,3127.438106740214,374043919421.316,16856365272.811356
2022-02-09,gitcoin,0.002760640388732,39216.82289712151,5324.932718784758
2022-02-09,giveth,0.0001339000551657,1521.7278055053598,74.61044962769463
2022-02-09,rad,6.498958852858211e-05,0.0,0.9584131190153607
2022-02-09,token-engineering-commons,0.00078983,0.0,0.0
2022-02-10,bright-token,0.0001057573590322,0.0,73.77681714774909
2022-02-10,ethereum,3240.9210444877285,387321193246.79065,14005361496.44425
2022-02-10,gitcoin,0.0028686746783016,40814.7107527851,7341.231926319792
2022-02-10,giveth,0.0001342285034719,1535.7118422854762,23.61400142865907
2022-02-10,rad,7.048207016328445e-05,0.0,1.5861052107756215
2022-02-10,token-engineering-commons,0.0007506,0.0,0.0
2022-02-11,bright-token,0.0001055543377596,0.0,73.85018813507665
2022-02-11,ethereum,3081.911501840844,368377710139.7799,18990367974.117947
2022-02-11,gitcoin,0.002755618346281,39334.36982827315,7023.659823756352
2022-02-11,giveth,0.0001359325161501,1560.4929983262791,30.019948906954475
2022-02-11,rad,7.973418759359518e-05,0.0,0.3741790920882964
2022-02-11,token-engineering-commons,0.00077692,0.0,0.0
2022-02-12,bright-token,0.0001026713915493,0.0,57.668560767796976
2022-02-12,ethereum,2930.563169206373,350133590835.08734,16560032290.708168
2022-02-12,gitcoin,0.0027008498082948,38330.3415284237,6919.482454519766
2022-02-12,giveth,0.0001326955059678,1530.358561530604,11.605499445151825
2022-02-12,rad,8.04282619711941e-05,0.0,0.0338045159893436
2022-02-12,token-engineering-commons,0.00079732,0.0,0.0
2022-02-13,bright-token,0.0001004422690563,0.0,68.81122956276023
2022-02-13,ethereum,2918.0853674291184,347517755313.83966,11367427285.455872
2022-02-13,gitcoin,0.0026774587147677,38169.98125789246,5174.309405674776
2022-02-13,giveth,0.00013070027934,1512.0593610132971,16.666801750674416
2022-02-13,rad,8.161473529522006e-05,0.0,0.1179928075685981
2022-02-13,token-engineering-commons,0.00079123,0.0,0.0
2022-02-14,bright-token,9.982682821885292e-05,0.0,69.82497735048513
2022-02-14,ethereum,2889.235678281073,345252969326.4971,9020562479.291342
2022-02-14,gitcoin,0.0025287849030666,35967.893326499776,5265.354454906656
2022-02-14,giveth,0.0001306951107165,1516.042913260187,32.56871494130456
2022-02-14,rad,9.036578997084928e-05,0.0,0.501600879104354
2022-02-14,token-engineering-commons,0.00080101,0.0,0.0
2022-02-15,bright-token,0.0001016891177457,0.0,60.62648539322085
2022-02-15,ethereum,2935.6454998606846,351368910987.00305,12117644856.003006
2022-02-15,gitcoin,0.002440314870647,34599.67857739273,4964.039441013062
2022-02-15,giveth,0.0001303684726721,1523.926868882182,60.773653167269735
2022-02-15,rad,0.0001187894290463,0.0,1.143849233608623
2022-02-15,token-engineering-commons,0.00071008,0.0,0.0
2022-02-16,bright-token,0.0001004021380212,0.0,67.35035342107989
2022-02-16,ethereum,3179.3002065350443,381791121976.2447,14189484930.460049
2022-02-16,gitcoin,0.0024907271000873,34983.90294013443,4908.325400829158
2022-02-16,giveth,0.0001305702058819,1529.416115425311,40.373974340984496
2022-02-16,rad,8.547338175570337e-05,0.0,1.3702407260217075
2022-02-16,token-engineering-commons,0.00074436,0.0,0.0
2022-02-17,bright-token,0.0001028269666025,0.0,66.97858611596776
2022-02-17,ethereum,3128.640780542462,376071884044.5087,13120593628.157278
2022-02-17,gitcoin,0.0026270537770515,37301.21224831748,7744.616064983458
2022-02-17,giveth,0.0001270687009689,1542.5134882199422,8.146401374673342
2022-02-17,rad,8.640388603168812e-05,0.0,0.560396418263363
2022-02-17,token-engineering-commons,0.00077094,0.0,0.0
2022-02-18,bright-token,9.992309211198552e-05,0.0,66.44170206060052
2022-02-18,ethereum,2881.613122162859,345252572787.0988,16242836366.095669
2022-02-18,gitcoin,0.0024739606779281,35200.834626297714,5974.204522185193
2022-02-18,giveth,0.0001299014879018,1563.7987367651017,2.512631433332966
2022-02-18,rad,7.801684994999617e-05,0.0,0.7230322039361474
2022-02-18,token-engineering-commons,0.00080036,0.0,0.0
2022-02-19,bright-token,0.0001007043938704,0.0,70.32700887434338
2022-02-19,ethereum,2792.303847718624,333997569707.84204,16064045339.56507
2022-02-19,gitcoin,0.0024825016441459,35283.076535144704,4326.524797116662
2022-02-19,giveth,0.0001309809893565,1579.4564036251288,13.782221143659386
2022-02-19,rad,7.676346522337405e-05,0.0,0.7958247974995251
2022-02-19,token-engineering-commons,0.00078588,0.0,0.0
2022-02-20,bright-token,9.734541149480616e-05,0.0,62.00938417815488
2022-02-20,ethereum,2768.97165203486,330814655802.00714,9956229564.570751
2022-02-20,gitcoin,0.0025190708145351,35804.82227048515,3659.004230623055
2022-02-20,giveth,0.0001355910157625,1643.3508621983456,25.41865930553347
2022-02-20,rad,9.061778327372107e-05,0.0,3.0167429878533403
2022-02-20,token-engineering-commons,0.00079533,0.0,0.0
2022-02-21,bright-token,9.975385485387792e-05,0.0,74.38218175080578
2022-02-21,ethereum,2632.49139911745,315015971538.73315,12215462928.563446
2022-02-21,gitcoin,0.0025015075457455,35602.82668563143,3413.90136100891
2022-02-21,giveth,0.0001343847063747,1633.030287622158,17.195761962179958
2022-02-21,rad,0.0001063600445305,0.0,1.0512149797872077
2022-02-21,token-engineering-commons,0.00079892,0.0,0.0
2022-02-22,bright-token,9.8956686845621e-05,0.0,65.50969506274285
2022-02-22,ethereum,2574.513383778016,308836894427.69006,19206327576.145523
2022-02-22,gitcoin,0.0023062496981284,32815.35434614111,4923.818464556401
2022-02-22,giveth,0.0001447653777769,1789.35883363136,64.40677841743505
2022-02-22,rad,0.0001014344318426,0.0,0.9917915243715976
2022-02-22,token-engineering-commons,0.00078869,0.0,0.0
2022-02-23,bright-token,9.626617032080424e-05,0.0,56.38590439816032
2022-02-23,ethereum,2644.153655546016,317004525462.3889,16856627508.447924
2022-02-23,gitcoin,0.0023598025841409,33459.67223118819,4912.583775487414
2022-02-23,giveth,0.0001582433628076,1993.1064744977211,112.0610192062004
2022-02-23,rad,0.0001466124822354,0.0,2.312262270613402
2022-02-23,token-engineering-commons,0.000856,0.0,0.0
2022-02-24,bright-token,9.812531586671682e-05,0.0,61.04819339157663
2022-02-24,ethereum,2594.700959110155,310997586955.65283,13713218952.651203
2022-02-24,gitcoin,0.0022597179983486,32108.191739667865,4316.320201142608
2022-02-24,giveth,0.0001560454798384,1981.8152580058852,9.788752885494432
2022-02-24,rad,0.0001471042073993,0.0,4.575881522844381
2022-02-24,token-engineering-commons,0.00079,0.0,0.0
2022-02-25,bright-token,9.839424208631443e-05,0.0,67.30080615028774
2022-02-25,ethereum,2599.9335696870216,311533514951.14,30992409365.835472
2022-02-25,gitcoin,0.0022481866820296,31945.393504421845,7031.237733082736
2022-02-25,giveth,0.0001516291804803,1930.482954528148,28.61066037069684
2022-02-25,rad,0.0001441386513629,0.0,2.8120544390333984
2022-02-25,token-engineering-commons,0.00085098,0.0,0.0
2022-02-26,bright-token,9.704609366425468e-05,0.0,58.53736623797346
2022-02-26,ethereum,2771.890509646429,333625150661.6757,17751279835.572117
2022-02-26,gitcoin,0.0022793703202167,32217.468933513745,4448.127721489311
2022-02-26,giveth,0.0001558260614605,1982.096933426044,35.52942351937956
2022-02-26,rad,0.0001461955251404,0.0,2.8835881512029213
2022-02-26,token-engineering-commons,0.0007776,0.0,0.0
2022-02-27,bright-token,9.855460643731056e-05,0.0,65.6231385651502
2022-02-27,ethereum,2785.3389569017427,332645349329.944,11984293384.913609
2022-02-27,gitcoin,0.0022433618972294,31735.268753801636,4487.17048090325
2022-02-27,giveth,0.0001584925960732,2036.248592017908,39.51095086014209
2022-02-27,rad,0.0001996151668799,0.0,6.492922001153916
2022-02-27,token-engineering-commons,0.00086878,0.0,0.0
2022-02-28,bright-token,9.604481407745428e-05,0.0,64.67101949014813
2022-02-28,ethereum,2629.48312082149,314566178973.5596,17309819254.70233
2022-02-28,gitcoin,0.002243923567813,31868.411112314727,4114.855806210148
2022-02-28,giveth,0.0001632763172124,2104.425405179717,59.54406023723857
2022-02-28,metagame,0.0031627367749154,0.0,2.1331075604146608
2022-02-28,rad,0.0001746367505559,0.0,2.548746434209012
2022-02-28,token-engineering-commons,0.0008389,0.0,0.0
2022-03-01,bright-token,9.571599948300362e-05,0.0,60.24610798286776
2022-03-01,ethereum,2919.294962425658,349056335389.1799,19832961026.345818
2022-03-01,gitcoin,0.0023163103831185,32935.924668976004,4231.410216823387
2022-03-01,giveth,0.0001692070222118,2192.3206884032006,82.93010426410196
2022-03-01,metagame,0.0031627367749154,0.0,2.1331075604146608
