prices,market_caps,total_volumes,timestamp,token_id,normalized_prices
0.0011533067247637,69146.46958976715,3925.4530109833795,2023-02-14,gitcoin,0.39956274924365875
0.001183806837646458,70645.30511094231,3516.769753266067,2023-02-15,gitcoin,0.4101295036846108
0.0011751501327295953,70524.32851242524,2757.564750687744,2023-02-16,gitcoin,0.4071303910099826
0.0012313519584002796,73678.68995108297,6599.2673825363245,2023-02-17,gitcoin,0.4266014956999275
0.0012599414654508305,75505.83774118706,5730.387042311615,2023-02-18,gitcoin,0.4365063213558948
0.0013649095754513084,82192.17213954515,11463.626077316192,2023-02-19,gitcoin,0.4728724897949933
0.001283127550574262,76873.87598591935,11433.030619091995,2023-02-20,gitcoin,0.4445391331978737
0.001321278758932105,79141.77165637609,4949.326382830568,2023-02-21,gitcoin,0.45775660724108685
0.0013371448393310972,80138.52021304113,9941.814728541023,2023-02-22,gitcoin,0.46325340576642376
0.0012785841946815568,76657.75952211645,10267.501017568022,2023-02-23,gitcoin,0.44296508898890263
0.0013190605474700486,79034.52157337019,4370.742699873587,2023-02-24,gitcoin,0.4569881085831391
0.0012461910820902359,74611.87117302971,3815.6823679421786,2023-02-25,gitcoin,0.4317425053989219
0.001318549932462932,78695.66412293492,9517.817232687466,2023-02-26,gitcoin,0.4568112061757674
0.001276647103074967,76460.80730180308,2566.669304847585,2023-02-27,gitcoin,0.44229398421577787
0.0014594986963421264,87464.24806261275,27955.480903727297,2023-02-28,gitcoin,0.5056428607467621
0.0014256723520764234,85251.19757816939,15069.655512719117,2023-03-01,gitcoin,0.49392373449746707
0.001319492448674294,79014.70555158885,6861.920335456863,2023-03-02,gitcoin,0.45713774061845497
0.001272650574461868,76376.05016362543,4155.925235921265,2023-03-03,gitcoin,0.44090938814450464
0.001165215961208735,70571.26799620032,6401.473672631661,2023-03-04,gitcoin,0.40368870043530375
0.0011270217549518896,68143.5293604092,4527.3490522648935,2023-03-05,gitcoin,0.3904563297836097
0.001134881575545998,68532.56150546017,2791.7320524649585,2023-03-06,gitcoin,0.3931793621371992
0.0011387465790159304,68864.78379345345,2793.803659603281,2023-03-07,gitcoin,0.3945183913643104
0.0011232564836783489,67944.20704519519,4773.763002300391,2023-03-08,gitcoin,0.38915185274432745
0.0011556093056498404,69767.6573851215,9164.645663437592,2023-03-09,gitcoin,0.4003604776618388
0.001076725128861029,64534.70152971771,5243.281452046344,2023-03-10,gitcoin,0.37303107961638976
0.0010850740431786513,65520.05271530093,3878.036073768874,2023-03-11,gitcoin,0.37592355833546803
0.0010207007964974453,61863.98362268256,3321.9719732649205,2023-03-12,gitcoin,0.3536214674264318
0.0010506836535616245,63602.17713315403,1839.320491956806,2023-03-13,gitcoin,0.364009018752986
0.0010197742922219762,61746.78021670379,3454.350429408153,2023-03-14,gitcoin,0.3533004803138592
0.0010481982666652495,63335.29450232203,3931.3301186951853,2023-03-15,gitcoin,0.3631479572505022
0.0009749300065432808,58931.69720696921,3346.9526238675508,2023-03-16,gitcoin,0.33776419175426653
0.000976988386386584,59118.21829793177,8432.195194560263,2023-03-17,gitcoin,0.3384773167985573
0.0010029653144260483,60759.9214628183,2917.6452113662517,2023-03-18,gitcoin,0.34747701528421354
0.0010361187405655446,62729.86362862068,6526.8972021963355,2023-03-19,gitcoin,0.3589630092619716
0.001047528304004708,63497.40220833698,6308.394226708655,2023-03-20,gitcoin,0.3629158488991081
0.0010578975025871467,64451.375486644334,5554.090934732903,2023-03-21,gitcoin,0.3665082544613852
0.0011566283609960482,70208.61971885394,13323.684699277972,2023-03-22,gitcoin,0.4007135290635339
0.0012989760860181291,78857.17378216956,19770.560102647094,2023-03-23,gitcoin,0.4500298532790685
0.001244423731094102,75617.2265175318,7617.9183192760875,2023-03-24,gitcoin,0.43113020720648876
